Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Operations Supervisor - Export/ Import Firm,Catalyst,5-10 Yrs,Not disclosed,"Middle East, Dubai","b' 5+ years of inventory, shift, or picking / packing experience, ideally in a cold chain ...'","['Process Development', 'Customer Experience', 'Planning Skills', 'Analytical Skills', 'Continuous Improvement', 'Production Planning', 'People Management Skills', 'Cold Chain']",2021-03-17,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Executive Export & Import,Sintex Industries Limited Yarn Division ,0-2 Yrs,Not disclosed,Ahmedabad(Ghatlodia),b' Roles and Responsibilities Vessel Planning.Organize booking from the Shipping line and ...',['Export Import'],2021-03-11,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Fresher job Opportunity To Learn Export Import - 2020 Passout Can also,Creative Hands HR Consultancy,0-4 Yrs,"3,75,000 - 6,00,000 PA.","Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Jaipur, Bangalore/Bengaluru",b' 2020 passout can also apply',"['freshers', 'LC', 'Shipment', '2020 passout', 'Export Import', 'Logistics']",30+ Days Ago,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Import  Export Executive,mycityrajkot,5-10 Yrs,Not disclosed,Rajkot,b' Candidate should be any graduate or above. Should have 5 to 10 years of experience in s...',"['Export documentation', 'Brc', 'Export Executive', 'DGFT', 'EPCG']",2021-03-25,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Executive-Logistics(Imports&Exports),Lactonova Nutripharm Pvt Ltd,3-8 Yrs,"1,50,000 - 2,50,000 PA.",Hyderabad/Secunderabad,b' Having minimum 3 years of experience into exports / imports documentationMust have expe...',"['Logistics Management', 'Export Import Documentation']",2021-03-22,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Import and Export Manager,Meenakshi India Limited,7-10 Yrs,"4,25,000 - 4,75,000 PA.",Chennai,b' 7+ years in Export Industry (Documentation) preferably Garment IndustryShould know Tamil',"['Import', 'Export Management', 'Shipment', 'Export', 'Export Import Documentation', 'Cha', 'DGFT', 'Shipping Line']",2021-03-26,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Firstcry.Com - Import Export Manager /Sr. Manager,Brainbees Solutions Private Limited,10-15 Yrs,Not disclosed,Pune,"b' Sr.Manager Impex should be smart, proactive and with business attitudeMin 10 years of e...'","['Procurement', 'Retail', 'Raw Material', 'Import', 'Import Management', 'Finished Goods', 'Export Management', 'Vendor Management']",2021-03-17,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Opening For Service Coordinator(Import& export) in a UK Based MNC,Sharp Point HR Consulting,5-10 Yrs,"1,00,000 - 4,25,000 PA.",Gurgaon/Gurugram,b' Greetings!!!We have an opening for Service Coordinator in a UK Based MNC@ GurgaonKindly...',"['Import', 'Service Coordination', 'Export', 'Shipping']",2021-03-17,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Export Import Executive,Balaji Enterprises,3-6 Yrs,"2,00,000 - 5,50,000 PA.","Indore, Pithampur","b' Export Import Logistics, Export Import Documentation, Import Clearance, Export Manageme...'","['Freight Forwarding', 'International Logistics', 'Foreign Trade', 'Export Import Documentation', 'Custom Clearance', 'Nigeria', 'Export Import', 'Logistics']",2021-03-16,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Fresher job Opportunity To Learn Export Import - 2020 Passout Can also,Creative Hands HR Consultancy,0-4 Yrs,"3,75,000 - 6,00,000 PA.","Hyderabad/Secunderabad, Pune, Chennai, Jaipur, Bangalore/Bengaluru, Delhi / NCR",b' 2020 passout can also apply',"['freshers', 'LC', 'Shipment', '2020 passout', 'Export Import', 'Logistics']",2021-03-16,2021-03-29
Export Import Jobs,https://www.naukri.com/export-import-jobs?xt=catsrch&qf[]=10,Import Export Manager,Job Fittment Finder,8-12 Yrs,Not disclosed,"Mumbai Suburban, Maharastra",b' Qualification: Graduate',"['Pre Shipment', 'Export Operation', 'LUTM', 'Import', 'Post Shipment', 'Export', 'Import Duty', 'Import Documentation']",2021-03-24,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Assistant Merchandiser,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Tirunelveli/Nellai,b' Ordering trims and items according to buyer requirementCandidate who has handled produc...',"['Curtains', 'Action Plan', 'TNA', 'Problem Solving', 'Sampling', 'Merchandising', 'Buyer Activities']",2021-03-26,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Assistant Merchandiser,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,25,000 PA.",Jalgaon,b' Any Graduate / Diploma holder from reputed Textile Engineering InstituteOrdering trims ...',"['Problem Solving', 'Merchandising', 'Buyer Activities', 'Textile', 'Costing', 'Export House', 'Home Textiles', 'Buying House']",2021-03-16,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-1 Yrs,"2,00,000 - 4,00,000 PA.",Gurgaon/Gurugram,b' Candidate should be fluent in English both in Speaking and writing',"['Promotion Planning', 'Merchandising', 'Buyer Activities', 'Purchase', 'TNA']",2021-03-24,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Visual Merchandiser,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Agartala,b' Knowledge in flat lay shoot styling (Apparel& Accessories) is must',"['Accessories', 'Apparel', 'Visual Merchandising', 'VM', 'Design Skills', 'Styling']",2021-03-27,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Visual Merchandiser,Super India Tech Mark,0-2 Yrs,"1,50,000 - 2,50,000 PA.",Kolkata(Bhojerhat),b' Roles and ResponsibilitiesGrooming of Staff Regular view of staff grooming pictures.It ...',"['Design', 'Conferences', 'Events', 'Visual Merchandising', 'VM']",2021-03-20,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Visual Merchandiser,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Saharanpur,"b' Roles and ResponsibilitiesDisplay designers focus on designing displays, stands and pan...'","['Design', 'Conferences', 'Events', 'Visual Merchandising', 'VM']",2021-03-26,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Fashion Merchandiser,Super India Tech Mark,0-1 Yrs,"1,75,000 - 2,75,000 PA.",Ghaziabad,b' Should have knowledge of fabric',"['Fashion Merchandising', 'Secondary Research', 'Online Research', 'Fabric', 'Follow Ups']",2021-03-16,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Assistant Merchandiser,Indsource International,2-4 Yrs,"2,75,000 - more than 3,00,000 PA.",Gurgaon/Gurugram,"b' Resource Utilization Tracking (Men, Material, Machine and Money) for effective producti...'","['Sourcing', 'Sampling', 'Buyer Activities', 'Product Development', 'Textile', 'Hard Goods', 'TNA', 'Vendor Development']",2021-03-26,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,75,000 PA.",Satara,b' Should have worked in women and kids garments in Export HouseHighly creative with exper...',"['Sourcing', 'Merchandising', 'Buyer Activities', 'Women', 'Dyeing', 'Export House', 'Garments', 'Weaving']",2021-03-26,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-1 Yrs,"2,25,000 - 3,75,000 PA.",Katni,b' Candidate should be fluent in English both in Speaking and writing',"['Fashion Merchandising', 'Merchandising', 'Fashion Marketing', 'Embroidery', 'Buyer Activities']",2021-03-27,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Rajahmundry,b' Should be capable of handing the overseas buyer independentlyyears of experience in buy...',"['Printing', 'Embroidery', 'Purchase', 'Promotion Planning', 'Buying', 'Garments', 'Weaving', 'Merchandising']",2021-03-26,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,75,000 PA.",Pimpri-Chinchwad,b' Candidate should be fluent in English both in Speaking and writingyears of experience i...',"['Embroidery', 'Production', 'Merchandising', 'Printing', 'Purchase', 'Buying', 'TNA', 'Garments']",2021-03-26,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-1 Yrs,"1,50,000 - 2,25,000 PA.",Shivpuri,b' Candidate should be fluent in English both in Speaking and writing',"['TNA', 'Merchandising', 'Buyer Activities', 'Purchase', 'Embroidery']",2021-03-26,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Fashion Merchandiser,Super India Tech Mark,0-2 Yrs,"1,00,000 - 2,00,000 PA.",Jaipur,b' Roles and ResponsibilitiesShall be responsible for end to end process.Identifying vendo...',"['Dyeing', 'Fashion Merchandising', 'Weaving', 'Fabric']",2021-03-23,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-1 Yrs,"2,00,000 - more than 3,00,000 PA.",Amravati,b' Candidate should be fluent in English both in Speaking and writingyears of experience i...',"['Production', 'Merchandising', 'Buyer Activities', 'Printing', 'Embroidery', 'Purchase', 'Buying', 'TNA']",2021-03-23,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Fashion Merchandiser,Super India Tech Mark,0-2 Yrs,"1,00,000 - 2,00,000 PA.",Udaipur,b' Should have knowledge of fabric',"['Dyeing', 'Fashion Merchandising', 'Weaving', 'Fabric']",2021-03-23,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Kishor Exports,0-5 Yrs,"2,50,000 - 7,00,000 PA.",Agra,b' Kishor Exports A leading manufacturer & exporters of organic Kids Wear garments looking...',"['Buying', 'Garments', 'Sampling', 'Product Development', 'Kids Wear', 'Costing', 'Buyer Activities']",2021-03-22,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Merchandiser,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,25,000 PA.",Srinagar,b' Candidate should be fluent in English both in Speaking and writingyears of experience i...',"['Buying', 'Garments', 'Merchandising', 'Printing', 'Embroidery', 'Purchase', 'TNA', 'Production']",2021-03-20,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Fashion Merchandiser,Super India Tech Mark,0-2 Yrs,"1,50,000 - 2,50,000 PA.",Nagpur,b' Roles and ResponsibilitiesShall be responsible for end to end process.Identifying vendo...',"['Dyeing', 'Fashion Merchandising', 'Weaving', 'Fabric']",2021-03-20,2021-03-29
Merchandiser Jobs,https://www.naukri.com/merchandiser-jobs?xt=catsrch&qf[]=10,Fashion Merchandiser,Super India Tech Mark,0-1 Yrs,"1,75,000 - 2,75,000 PA.",Kanpur,b' Should have knowledge of fabric',"['Fashion Merchandising', 'Secondary Research', 'Online Research', 'Fabric', 'Follow Ups']",2021-03-17,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Field Officer - Security ( For Manyata Area),Jaguar Security Services Pvt Ltd,2-5 Yrs,"4,00,000 - 4,25,000 PA.",Bangalore/Bengaluru,b' Minimum 12th PassLooking for candidate with relevant experience & who can join us on im...',"['liaisoning with authorities', 'Vendor Management', 'physical security operations', 'Training Management', 'Security Operations']",2021-03-27,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Security Engineers /Cyber Ark Security,NTT SECURITY (INDIA) PRIVATE LIMITED,4-9 Yrs,Not disclosed,Bangalore/Bengaluru,b' Work as part of a 24 / 7/365 shift pattern Valid Certifications with at least one leadi...',['Cyber Ark Security'],2021-03-18,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Cyber Security Expert,Siemens Limited,0-5 Yrs,Not disclosed,Bangalore/Bengaluru,b' What part will you play A successful Red Team consultant at Siemens should possess a de...',"['Unix', 'Automation', 'Linux', 'Networking', 'Information security', 'Shell scripting', 'Network security', 'Perl']",2021-03-25,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Cyber Security Developer  Cloud/IoT,Siemens Limited,0-8 Yrs,Not disclosed,Bangalore/Bengaluru,b' At least 2 years professional experience in Cyber Security component design development...',"['Computer science', 'cloud security', 'cyber security', 'Coding', 'Formulation', 'Cloud', 'Agile', 'Security testing']",2021-03-17,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Senior Security Threat Detection Analyst,NTT SECURITY (INDIA) PRIVATE LIMITED,4-9 Yrs,Not disclosed,Bangalore Rural,b' About US NTT Security seamlessly delivers cyber resilience by enabling organizations to...',"['Threat Detection', 'Wireshark', 'CASP', 'OSCP', 'GCIA', 'GCIH', 'threat', 'Advanced Persistent Threats']",2021-03-18,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,GM Security PAN India-retired Army / Paramilitary Force Officer,Om Security and Cleaning Services  ,5-8 Yrs,Not disclosed,Noida(Sector-63 Noida),b' A capable result orienting General Manager with experience of leading security organiza...',"['Increase Productivity', 'Communication Skills', 'Heading', 'Army', 'GM', 'Govt', 'General Management', 'Business Development']",2021-03-26,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Infrastructure Security Analyst,Infosys Limited,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,b' Bachelor of Engineering Good knowledge on software configuration management systems',"['Cyber Security', 'Infrastructure Security', 'Firewall ', 'software configuration management', 'Network Security ', 'Infrastructure Security Analyst']",2021-03-15,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Senior Security Analyst,24/7 Customer,5-7 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Experience with web application vulnerability scanning tools (e.g., IBM AppScan, HP Web...'","['Unix', 'Linux', 'Solaris', 'JSP', 'PHP', 'J2Ee', 'Perl', 'Windows']",2021-03-28,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Security Analyst,IBM India Pvt. Limited,1-2 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Your Role and ResponsibilitiesAs Security Vulnerability Management Consultant, you will...'","['Java', 'Sales Process', 'Oscp', 'Ceh', 'Information Security', 'SIEM', 'Vulnerability Management', 'Ruby']",2021-03-26,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Security Analyst,IBM India Pvt. Limited,1-2 Yrs,Not disclosed,Bangalore/Bengaluru,"b' IntroductionAt IBM, work is more than a job \xe2\x80\x93 it\xe2\x80\x99s a calling: To build. To design. To c...'","['Java', ' IPS', ' .Net', ' Python', 'SIEM', 'CISSP', 'IDS', 'Security Vulnerability Management Consultant']",2021-03-24,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Security Analyst,IBM India Pvt. Limited,1-2 Yrs,Not disclosed,Bangalore/Bengaluru,"b' IntroductionAt IBM, work is more than a job \xe2\x80\x93 it\xe2\x80\x99s a calling: To build. To design. To c...'","['Java', 'Sales Process', 'Oscp', 'Ceh', 'Security Analyst', 'Information Security', 'SIEM', 'Vulnerability Management']",2021-03-24,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Security Analyst,IBM India Pvt. Limited,2-3 Yrs,Not disclosed,Bangalore/Bengaluru,"b' IntroductionAt IBM, work is more than a job - it\xe2\x80\x99s a calling: To build. To design. To c...'","['Java', 'OSCP', 'CEH', 'Information Security', 'SIEM', 'Vulnerability Management', 'Ruby', 'IPS']",2021-03-23,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Cloud Platform - Security Governance Analyst,IBM India Pvt. Limited,10-12 Yrs,Not disclosed,Bangalore/Bengaluru,b' IntroductionSoftware Developers at IBM are the backbone of our strategic initiatives to...',"['Intrusion Detection', 'Cloud Security', 'Cyber Security', 'Networking', 'SOC', 'Network Security', 'Nist', 'Information Security Governance']",2021-03-19,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Cloud Platform - Security Governance Analyst,IBM India Pvt. Limited,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,b' IntroductionSoftware Developers at IBM are the backbone of our strategic initiatives to...',"['Intrusion Detection', 'Cloud Security', 'Cyber Security', 'Networking', 'SOC', 'Network Security', 'Nist', 'Information Security Governance']",2021-03-19,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Cyber Security Analyst,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,25,000 PA.",Mangaluru/Mangalore,b' Experience with computer network penetration testing and techniquesExperience in inform...',"['Computer Networking', 'Cyber Security', 'Encryption', 'Security Analysis']",2021-03-17,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Security Analyst,IBM India Pvt. Limited,1-2 Yrs,Not disclosed,Bangalore/Bengaluru,"b' IntroductionAt IBM, work is more than a job \xe2\x80\x93 it\xe2\x80\x99s a calling: To build. To design. To c...'","['Java', 'threat modelling ', ' .Net', ' Python', 'SIEM', 'IDS', 'Security Vulnerability Management Consultant', 'vulnerability management']",2021-03-16,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Cyber Security Analyst,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,25,000 PA.",Gurgaon/Gurugram,b' Experience with computer network penetration testing and techniquesExperience in inform...',"['Computer Networking', 'Cyber Security', 'Maintenance', 'Security Analysis']",2021-03-14,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Advanced Analyst - Cyber Security,General Mills,3-6 Yrs,Not disclosed,Mumbai,b' Job Overview General Mills is seeking a Cyber Security professional to participate in k...',"['Cyber Security', 'firewall', 'Ansible', 'palo alto', 'Operations', 'Python']",2021-03-24,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Lead Analyst / Advanced Analyst - Cyber Security,General Mills,5-10 Yrs,Not disclosed,Mumbai,b' Demonstrate ability to work in 24x7 facility in rotating shiftsPreferred certification ...',"['Incident Response', 'Malware Analysis', 'Cyber Security', 'csirt', 'Cyber Forensics', 'soc', 'Digital Forensics', 'Incident Handling']",2021-03-24,2021-03-29
Security Jobs,https://www.naukri.com/security-jobs?xt=catsrch&qf[]=45,Security Delivery Analyst,IBM India Pvt. Limited,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Certification: CEH, IBM Qradar, ArcSight etcProficient in incident response processes (...'","['Web Application Security', 'Arcsight', 'Ibm Qradar', 'Penetration Testing', 'Ceh', 'Information Security', 'SIEM', 'Nessus']",2021-03-19,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,Human Resources Executive,Marriott,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,b' POSITION SUMMARY Assist in monitoring/tracking employee relations issues including reso...',"['Supervisor', 'Training', 'Scheduling', 'HR', 'Management', 'Counselling', 'Monitoring', 'Recruitment']",2021-03-19,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Executive,Aquarelle India Private Limited,0-2 Yrs,"1,50,000 - 2,25,000 PA.",Bangalore/Bengaluru(Basavangudi),b' Good Communication Skills',"['Employee Engagement', 'HR', 'Recruitment']",2021-03-19,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Intern (Recruitment-Contract),Sodexo,0-1 Yrs,Not disclosed,Mumbai Suburban,b' Post Graduate Diploma in Human Resources',"['MIS', 'HR', 'Recruitment']",2021-03-27,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,Vacancy For HR Manager/generalist/OS/executives,Bharat Institutions- Division of Chinta Reddy,0-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"b' HR OS Job Description He/She should be able to handle HR activities, rules & policies o...'","['HR Generalist Activities', 'Payroll', 'Training Needs', 'Human Resource Management', 'Selection Process', 'Employee Welfare', 'Exit Formalities', 'Leave Management']",2021-03-26,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Executive,Marriott,0-3 Yrs,Not disclosed,Ahmedabad,b' POSITION SUMMARY Assist in monitoring/tracking employee relations issues including reso...',"['Supervisor', 'Training', 'HR Executive', 'Scheduling', 'HR', 'Management', 'Counselling', 'Recruitment']",2021-03-24,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,"HR Intern / Trainee / Executive in Recruitment firm - Janakpuri, Delhi",ABS HR SOLUTIONS  ,0-3 Yrs,Not disclosed,"Noida, New Delhi, Delhi / NCR","b' We are looking smart, confident and professional HR Intern / HR Trainee / HR Executive ...'","['Non IT Recruitment', 'Joining Formalities', 'Selection Process', 'HR', 'Job Posting', 'Hr Fresher', 'Recruitment', 'Sourcing Profiles']",2021-03-25,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,"Hiring graduate freshers For HR executive / HR recruiter
",Magneq software,NA,Not disclosed,Hyderabad/Secunderabad(Begumpet),"b' Roles and ResponsibilitiesHIRING FOR HR RECRUITER Dear Candidate, .Desired Candidate Pr...'","['Screening', 'Hiring', 'HR', 'Staffing', 'Benefits', 'Interviewing', 'Recruitment']",2021-03-22,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,"Recruitment Executive, HR Recruiter ( Trainee )",IDS Infotech Ltd.,0-3 Yrs,"1,50,000 - 2,00,000 PA.",Mohali,b' Preference will be given to HR Interns or HR Recruiters or MBA qualified candidates Any...',"['Screening', 'HR', 'Mba Fresher', 'Shortlisting', 'Job Posting', 'Recruitment']",2021-03-23,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Executive - Novac Technology Solutions - Chennai,Novac Technology Solutions,0-1 Yrs,Not disclosed,Chennai(Perungudi),b' Experience in IT and eLearning industry will be an added advantageExperience: 6 months ...',"['IT Recruitment', 'Human Resource Management', 'Hiring', 'Corporate HR', 'HR', 'Recruitment Management', 'Interviewing', 'Recruitment']",2021-03-18,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Executive,"Group of Education Institutions (Higher Education - Engineering, MBA, MCA, PHD and Graduate Programs",0-5 Yrs,"2,00,000 - 5,00,000 PA.",Bangalore/Bengaluru(Bannerghatta Road),b' Roles and Responsibilities Primary responsibilities will include liaising with existing...',"['PGDM', 'Joining Formalities', 'Human Resource Management', 'Exit Interviews', 'HR', 'HR Operations', 'Talent Management', 'Attendance Management']",2021-03-24,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Executive / Senior Executive  - Pai Electronics Ltd ( BLR & HYD),PAI International Electronics Limited,0-5 Yrs,Not disclosed,"Vijayawada, Hyderabad/Secunderabad, Mangaluru/Mangalore, Bangalore/Bengaluru",b' HR Executive / Sr. Executive Pai International Electronics Ltd : ( 1 Openings in Bangal...',"['Induction', 'Joining Formalities', 'Sourcing', 'Attendance Management', 'Interviewing', 'Exit Formalities', 'Leave Management', 'Recruitment']",2021-03-23,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Executive,ACCORD SOFTWARE & SYSTEMS PRIVATE LIMITED ,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Hands on Experience in recruitment, joining formalities, leave and attendance (using Gr...'","['Joining Formalities', 'Recruitement', 'leave & attendnace management']",2021-03-19,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Executive,ACCORD SOFTWARE & SYSTEMS PRIVATE LIMITED ,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Hands on Experience in recruitment, joining formalities, leave and attendance (using Gr...'","['Joining Formalities', 'Recruitement', 'leave & attendnace management']",2021-03-19,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Recruiter (Day Shift),FCS Software Solutions Limited,0-3 Yrs,Not disclosed,Noida,"b' Day Shift (10 am to 7 pm) We prefer B.tech(EC / CS/IT), BCA, MCA BSC (IT), Any IT techn...'","['IT Recruitment', 'HR Executive', 'recruiter', 'HR', 'Technical Recruitment', 'Recruitment']",2021-03-20,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Recruiter (Day Shift),FCS Software Solutions Limited,0-3 Yrs,Not disclosed,Noida,"b' Day Shift (10 am to 7 pm) We prefer B.tech(EC / CS/IT), BCA, MCA BSC (IT), Any IT techn...'","['IT Recruitment', 'HR Executive', 'recruiter', 'HR', 'Technical Recruitment', 'Recruitment']",2021-03-20,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,Walk-in For HR Intern- Recruiter - MBA HR Only,GlobalData,0-0 Yrs,Not disclosed,Hyderabad/Secunderabad(Kondapur),b' Freshers with MBA HR specialization 2020 pass outs only can apply.Should have basic und...',"['HR', 'Recruitment']",2021-03-26,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Recruiter / HR executive (0- 6m ),Ignites Human Capital Services Pvt Ltd.,0-2 Yrs,"2,25,000 - 2,50,000 PA.",Bangalore/Bengaluru,b' NOTE:Immediate joiner would requiredExperience :- 0- 6 months',"['Recruitment Executive', 'HR Executive', 'Volume Hiring', 'recruiter', 'Sourcing', 'HR', 'graduate fresher', 'Hr Fresher']",2021-03-22,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Recruiter / HR executive (0-5 yrs ),Ignites Human Capital Services Pvt Ltd.,0-2 Yrs,"2,25,000 - 2,50,000 PA.",Bangalore/Bengaluru,b' NOTE:Immediate joiner would requiredExperience :- 0- 6 months',"['Recruitment Executive', 'HR Executive', 'Volume Hiring', 'recruiter', 'Sourcing', 'HR', 'graduate fresher', 'Hr Fresher']",2021-03-20,2021-03-29
HR Jobs,https://www.naukri.com/hr-jobs?xt=catsrch&qf[]=12,HR Generalist,RYSTAD ENERGY INDIA PRIVATE LIMITED,0-5 Yrs,Not disclosed,Bangalore/Bengaluru,b' conducts and / or schedules preliminary interviews Plan and co-ordinate campus recruitm...',"['HR', 'Data Analytics', 'Recruitment', 'MBA']",2021-03-18,2021-03-29
